iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
OWID_SAM,,South America,2021/8/24,36645025,45973,43373.571,1122877,1321,1221.571,84384.961,105.865,99.879,2585.724,3.042,2.813,,,,,,,,,,,,,,,,,,,336567564,224244064,118561322,1297654,2422207,2667237,77.5,51.64,27.3,0.3,6142,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/25,36689793,44768,41361,1124220,1343,1184.429,84488.052,103.09,95.245,2588.817,3.093,2.727,,,,,,,,,,,,,,,,,,,340023310,226025231,120201282,1379394,3455746,2677335,78.3,52.05,27.68,0.32,6165,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/26,36734209,44416,39719,1125574,1354,1152.429,84590.331,102.28,91.464,2591.935,3.118,2.654,,,,,,,,,,,,,,,,,,,345579326,228776595,122892635,1526005,5556016,2985382,79.58,52.68,28.3,0.35,6875,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/27,36771726,37517,38077.286,1126677,1103,1117.857,84676.724,86.393,87.683,2594.475,2.54,2.574,,,,,,,,,,,,,,,,,,,353357668,233240273,126854625,1638396,7778342,3896175,81.37,53.71,29.21,0.38,8972,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/28,36807543,35817,37076.429,1127692,1015,1100.143,84759.203,82.478,85.378,2596.812,2.337,2.533,,,,,,,,,,,,,,,,,,,354715991,233778040,127672769,1645408,1358323,3909770,81.68,53.83,29.4,0.38,9003,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/29,36827298,19755,36716,1128221,529,1077.714,84804.694,45.491,84.548,2598.03,1.218,2.482,,,,,,,,,,,,,,,,,,,358074528,235619623,129234242,1646351,3358537,3846366,82.46,54.26,29.76,0.38,8857,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/30,36849969,22671,35845.286,1129035,814,1068.429,84856.9,52.206,82.543,2599.905,1.874,2.46,,,,,,,,,,,,,,,,,,,361294710,236733738,131221481,1781633,3220182,3878479,83.2,54.51,30.22,0.41,8931,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/31,36884568,34599,34220.429,1130218,1183,1048.714,84936.573,79.673,78.802,2602.629,2.724,2.415,,,,,,,,,,,,,,,,,,,362618970,237178281,132048809,1911662,1324260,3721629,83.5,54.62,30.41,0.44,8570,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/1,36922209,37641,33202.286,1131322,1104,1014.571,85023.252,86.678,76.457,2605.171,2.542,2.336,,,,,,,,,,,,,,,,,,,367749512,239334597,134892776,2073267,5130542,3960886,84.68,55.11,31.06,0.48,9121,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/2,36962059,39850,32550,1132620,1298,1006.571,85115.017,91.765,74.955,2608.16,2.989,2.318,,,,,,,,,,,,,,,,,,,370502819,240494067,136348042,2226675,2753307,3560499,85.32,55.38,31.4,0.51,8199,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/3,36995862,33803,32019.429,1133870,1250,1027.571,85192.857,77.84,73.733,2611.039,2.878,2.366,,,,,,,,,,,,,,,,,,,371679688,240961660,136942055,2349044,1176869,2617431,85.59,55.49,31.53,0.54,6027,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/4,37026233,30371,31241.429,1134823,953,1018.714,85262.795,69.937,71.942,2613.233,2.195,2.346,,,,,,,,,,,,,,,,,,,374694337,242169675,138770004,2356452,3014649,2854049,86.28,55.77,31.96,0.54,6572,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/5,37046966,20733,31381.143,1135352,529,1018.714,85310.538,47.743,72.263,2614.451,1.218,2.346,,,,,,,,,,,,,,,,,,,376897524,243053828,140090939,2356968,2203187,2688999,86.79,55.97,32.26,0.54,6192,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/6,37063409,16443,30491.429,1135826,474,970.143,85348.402,37.864,70.215,2615.543,1.092,2.234,,,,,,,,,,,,,,,,,,,379127439,243940745,141346787,2459310,2229915,2547533,87.3,56.17,32.55,0.57,5866,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/7,37087903,24494,29047.857,1136462,636,892,85404.806,56.404,66.89,2617.007,1.465,2.054,,,,,,,,,,,,,,,,,,,380090346,244185100,141935564,2591180,962907,2495911,87.53,56.23,32.68,0.6,5748,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/8,37109952,22049,26820.429,1137011,549,812.714,85455.58,50.774,61.761,2618.272,1.264,1.871,,,,,,,,,,,,,,,,,,,382626739,245113711,143398511,2753349,2536393,2125318,88.11,56.44,33.02,0.63,4894,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/9,37151904,41952,27120.714,1138108,1097,784,85552.186,96.606,62.453,2620.798,2.526,1.805,,,,,,,,,,,,,,,,,,,386162904,246076070,145834873,2909092,3536165,2237155,88.92,56.67,33.58,0.67,5152,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/10,37176429,24525,25795.286,1139151,1043,754.429,85608.661,56.475,59.401,2623.2,2.402,1.737,,,,,,,,,,,,,,,,,,,391574681,248227265,148961188,3055415,5411777,2842142,90.17,57.16,34.3,0.7,6545,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/11,37198611,22182,24625.429,1140206,1055,769,85659.741,51.08,56.707,2625.629,2.429,1.771,,,,,,,,,,,,,,,,,,,394076679,249090273,150600849,3058973,2501998,2768906,90.75,57.36,34.68,0.7,6376,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/12,37214294,15683,23904,1140707,501,765,85695.855,36.114,55.045,2626.783,1.154,1.762,,,,,,,,,,,,,,,,,,,394590709,249251540,150960120,3059100,514030,2527598,90.87,57.4,34.76,0.7,5820,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/13,37226976,12682,23366.714,1141286,579,780,85725.059,29.204,53.808,2628.116,1.333,1.796,,,,,,,,,,,,,,,,,,,394716131,249271163,151056918,3068507,125422,2226956,90.89,57.4,34.78,0.71,5128,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/9/14,37248855,21879,22993.143,1142307,1021,835,85775.441,50.382,52.948,2630.467,2.351,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434260138,,,,,,,,,,,,,,,
OWID_WRL,,World,2021/8/1,198339891,463594,594348.429,4227850,7111,9182,25186.128,58.869,75.473,536.872,0.903,1.166,1.08,,,,,,,,,,,,,,,,,,4187526022,2240187832,924130687,5480464,39363445,40756315,53.18,28.45,11.74,0.07,5175,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/2,198925850,585959,600441.429,4236028,8178,9236.714,25260.535,74.408,76.247,537.911,1.038,1.173,1.08,,,,,,,,,,,,,,,,,,4225026984,2251000222,931500239,5662596,37500962,40072192,53.65,28.58,11.83,0.07,5089,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/3,199566636,640786,604525.714,4246379,10351,9305.143,25341.905,81.37,76.766,539.225,1.314,1.182,1.07,,,,,,,,,,,,,,,,,,4281256489,2274515599,944557161,5887463,56229505,42210459,54.37,28.88,11.99,0.07,5360,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/4,200237850,671214,608463.429,4256966,10587,9354.571,25427.139,85.234,77.266,540.569,1.344,1.188,1.07,,,,,,,,,,,,,,,,,,4326067913,2291556465,954247392,5986830,44811424,42668401,54.93,29.1,12.12,0.08,5418,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/5,200925666,687816,613644.286,4267956,10990,9377,25514.481,87.342,77.923,541.965,1.396,1.191,1.07,,,,,,,,,,,,,,,,,,4365338298,2305734176,963339791,6316734,39270385,41622070,55.43,29.28,12.23,0.08,5285,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/6,201746704,821038,625712.286,4278537,10581,9527.571,25618.741,104.259,79.456,543.309,1.344,1.21,1.07,,,,,,,,,,,,,,,,,,4403502924,2317438209,970660384,6503137,38164626,41182729,55.92,29.43,12.33,0.08,5230,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/7,202291976,545272,630811.286,4287141,8604,9486,25687.982,69.241,80.103,544.401,1.093,1.205,1.06,,,,,,,,,,,,,,,,,,4435834385,2328662479,979627878,6655970,32331461,41095973,56.33,29.57,12.44,0.08,5219,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/8,202729513,437537,627088.857,4294607,7466,9536.714,25743.542,55.56,79.631,545.349,0.948,1.211,1.05,,,,,,,,,,,,,,,,,,4467978252,2343339828,987064449,6831153,32143867,40064604,56.74,29.76,12.53,0.09,5088,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/9,203388859,659346,637572.714,4303246,8639,9602.571,25827.269,83.727,80.962,546.446,1.097,1.219,1.05,,,,,,,,,,,,,,,,,,4509462758,2362224988,1002531404,7100425,41484506,40633682,57.26,30,12.73,0.09,5160,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/10,204039324,650465,638955.429,4315218,11972,9834.143,25909.868,82.599,81.138,547.967,1.52,1.249,1.05,,,,,,,,,,,,,,,,,,4549134952,2377288996,1014034669,7533623,39672194,38268352,57.77,30.19,12.88,0.1,4859,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/11,204767901,728577,647150.143,4325209,9991,9749,26002.386,92.518,82.178,549.235,1.269,1.238,1.05,,,,,,,,,,,,,,,,,,4587851846,2392484286,1025245678,7987525,38716894,37397705,58.26,30.38,13.02,0.1,4749,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/12,205473584,705683,649702.571,4335870,10661,9702,26091.997,89.611,82.502,550.589,1.354,1.232,1.04,,,,,,,,,,,,,,,,,,4620464541,2402379094,1812643023,8459264,32612695,36446606,58.67,30.51,23.02,0.11,4628,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/13,206281631,808047,647846.714,4346360,10490,9689,26194.607,102.61,82.267,551.921,1.332,1.23,1.04,,,,,,,,,,,,,,,,,,4660369109,2419878513,1822907459,8770758,39904568,36695169,59.18,30.73,23.15,0.11,4660,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/14,206810584,528953,645515.429,4355046,8686,9700.714,26261.776,67.169,81.971,553.024,1.103,1.232,1.04,,,,,,,,,,,,,,,,,,4694449516,2433343671,1833154627,8964116,34080407,36945019,59.61,30.9,23.28,0.11,4691,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/15,207270773,460189,648751.429,4362292,7246,9669.286,26320.213,58.437,82.381,553.944,0.92,1.228,1.03,,,,,,,,,,,,,,,,,,4721376324,2447962967,1841227661,9171716,26926808,36199725,59.95,31.09,23.38,0.12,4597,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/16,207952936,682163,652011,4372119,9827,9839,26406.837,86.624,82.795,555.192,1.248,1.249,1.03,,,,,,,,,,,,,,,,,,4763700468,2466808912,1851667487,9647197,42324144,36319673,60.49,31.32,23.51,0.12,4612,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/17,208635273,682337,656564.143,4382852,10733,9662,26493.483,86.646,83.374,556.555,1.363,1.227,1.03,,,,,,,,,,,,,,,,,,4803485246,2481226960,1863539448,10210476,39784778,36335756,61,31.51,23.66,0.13,4614,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/18,209362222,726949,656331.571,4393687,10835,9782.571,26585.795,92.311,83.344,557.931,1.376,1.242,1.02,,,,,,,,,,,,,,,,,,4840681621,2493980592,1874117171,10830649,37196375,36118539,61.47,31.67,23.8,0.14,4587,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/19,210074378,712156,657256.286,4405140,11453,9895.714,26676.228,90.433,83.461,559.385,1.454,1.257,1.02,,,,,,,,,,,,,,,,,,4875955484,2506016086,1884740960,11289176,35273863,36498706,61.92,31.82,23.93,0.14,4635,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/20,210864805,790427,654739.143,4415616,10476,9893.714,26776.6,100.372,83.142,560.716,1.33,1.256,1.02,,,,,,,,,,,,,,,,,,4913710606,2521609286,1896444050,11702498,37755122,36191642,62.4,32.02,24.08,0.15,4596,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/21,211403029,538224,656063.571,4424523,8907,9925.286,26844.946,68.346,83.31,561.847,1.131,1.26,1.02,,,,,,,,,,,,,,,,,,4943710047,2532438144,1903149751,11880853,29999441,35608647,62.78,32.16,24.17,0.15,4522,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/22,211846527,443498,653679.143,4432180,7657,9984,26901.263,56.317,83.007,562.819,0.972,1.268,1.01,,,,,,,,,,,,,,,,,,4975567148,2542529012,1912274579,12060462,31857101,36312975,63.18,32.29,24.28,0.15,4611,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/23,212554788,708261,657407.429,4442213,10033,10013.429,26991.202,89.938,83.481,564.093,1.274,1.272,1.01,,,,,,,,,,,,,,,,,,5007290362,2550748724,1920567814,12517273,31723214,34798556,63.58,32.39,24.39,0.16,4419,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/24,213243307,688519,658290.571,4453266,11053,10059.143,27078.633,87.431,83.593,565.497,1.404,1.277,1.01,,,,,,,,,,,,,,,,,,5051666221,2567090158,1934895434,12944180,44375859,35454425,64.15,32.6,24.57,0.16,4502,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/25,213973795,730488,658796.143,4464610,11344,10131.857,27171.394,92.761,83.657,566.937,1.441,1.287,1,,,,,,,,,,,,,,,,,,5095369460,2583787986,1947394102,13362719,43703239,36383977,64.7,32.81,24.73,0.17,4620,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/26,214708002,734207,661946.286,4476258,11648,10159.714,27264.627,93.233,84.057,568.416,1.479,1.29,1,,,,,,,,,,,,,,,,,,5140383065,3050639065,2072519528,13800289,45013605,37775369,65.27,38.74,26.32,0.18,4797,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/27,215452390,744388,655369.286,4486492,10234,10125.143,27359.153,94.526,83.222,569.716,1.3,1.286,1,,,,,,,,,,,,,,,,,,5190437113,3070460166,2087607752,14124749,50054048,39532358,65.91,38.99,26.51,0.18,5020,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/28,215993945,541555,655845.143,4494919,8427,10056.571,27427.922,68.769,83.282,570.786,1.07,1.277,0.99,,,,,,,,,,,,,,,,,,5225343688,3082892062,2095972498,14252420,34906575,40233377,66.35,39.15,26.62,0.18,5109,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/29,216436696,442751,655738.429,4501662,6743,9926,27484.144,56.223,83.269,571.642,0.856,1.26,0.99,,,,,,,,,,,,,,,,,,5266881510,3098410656,2109828453,14412932,41537822,41616337,66.88,39.35,26.79,0.18,5285,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/30,217131105,694409,653759.571,4511162,9500,9849.857,27572.324,88.179,83.017,572.848,1.206,1.251,0.98,,,,,,,,,,,,,,,,,,5302409394,3110896402,2121101317,14770404,35527884,42159862,67.33,39.5,26.93,0.19,5354,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/8/31,217740185,609080,642411.143,4520193,9031,9561,27649.668,77.344,81.576,573.995,1.147,1.214,0.97,,,,,,,,,,,,,,,,,,5340590853,3123897162,2133136089,15552895,38181459,41274947,67.82,39.67,27.09,0.2,5241,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/1,218477517,737332,643388.857,4532659,12466,9721.286,27743.297,93.63,81.701,575.578,1.583,1.234,0.97,,,,,,,,,,,,,,,,,,5388923616,3146976744,2149340922,16077470,48332763,41936308,68.43,39.96,27.29,0.2,5325,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/2,219154341,676824,635191.286,4543846,11187,9655.429,27829.244,85.946,80.66,576.999,1.421,1.226,0.96,,,,,,,,,,,,,,,,,,5421591849,3160186561,2160229894,16585894,32668233,40172683,68.85,40.13,27.43,0.21,5101,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/3,219869625,715284,631033.571,4554484,10638,9713.143,27920.074,90.83,80.132,578.35,1.351,1.233,0.95,,,,,,,,,,,,,,,,,,5448424198,3170009743,2169402568,16979795,26832349,36855298,69.19,40.25,27.55,0.22,4680,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/4,220353443,483818,622785.429,4562213,7729,9613.429,27981.511,61.437,79.084,579.331,0.981,1.221,0.95,,,,,,,,,,,,,,,,,,5474555886,3177990301,2178952745,17093448,26131688,35601743,69.52,40.36,27.67,0.22,4521,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/5,220778668,425225,620281.714,4568687,6474,9575,28035.508,53.997,78.766,580.153,0.822,1.216,0.94,,,,,,,,,,,,,,,,,,5505468068,3190341810,2190238167,17262635,30912182,34083794,69.91,40.51,27.81,0.22,4328,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/6,221214487,435819,583340.286,4576610,7923,9349.714,28090.851,55.342,74.075,581.159,1.006,1.187,0.93,,,,,,,,,,,,,,,,,,5533606014,3224578896,2280593502,17625204,28137946,33028089,70.27,40.95,28.96,0.22,4194,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/7,221951833,737346,601664,4587061,10451,9552.571,28184.482,93.632,76.402,582.486,1.327,1.213,0.94,,,,,,,,,,,,,,,,,,5570107511,3241938546,2293095578,18014356,36501497,32788094,70.73,41.17,29.12,0.23,4164,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/8,222586124,634291,586943.857,4597181,10120,9217.429,28265.028,80.545,74.533,583.772,1.285,1.17,0.94,,,,,,,,,,,,,,,,,,5607893708,3259203382,2309318001,18413508,37786197,31281442,71.21,41.39,29.32,0.23,3972,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/9,223219198,633074,580693.857,4607804,10623,9136.857,28345.418,80.391,73.739,585.121,1.349,1.16,0.93,,,,,,,,,,,,,,,,,,5646939010,3276929260,2326499569,18871589,39045302,32192452,71.71,41.61,29.54,0.24,4088,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/10,223848084,628886,568351.286,4616846,9042,8908.857,28425.277,79.859,72.172,586.269,1.148,1.131,0.92,,,,,,,,,,,,,,,,,,5674996113,3288859249,2337348255,19250778,28057103,32367416,72.06,41.76,29.68,0.24,4110,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/11,224296843,448759,563342.857,4625126,8280,8987.571,28482.263,56.986,71.536,587.32,1.051,1.141,0.92,,,,,,,,,,,,,,,,,,5706142417,3301676053,2349225521,19340712,31146304,33083790,72.46,41.93,29.83,0.25,4201,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/12,224658951,362108,554326.143,4630613,5487,8846.571,28528.245,45.982,70.391,588.017,0.697,1.123,0.92,,,,,,,,,,,,,,,,,,5739806061,3316707789,2361908102,19487432,33663644,33476856,72.89,42.12,29.99,0.25,4251,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/13,225270139,611188,579378.857,4639619,9006,9001.286,28605.856,77.612,73.572,589.161,1.144,1.143,,,,,,,,,,,,,,,,,,,5764600715,3328728588,2370430824,19668635,24794654,32999243,73.2,42.27,30.1,0.25,4190,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
OWID_WRL,,World,2021/9/14,225778542,508403,546672.714,4648147,8528,8726.571,28670.416,64.559,69.419,590.243,1.083,1.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965732,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
